0.3054249604406409, 0.33652021302386537, 0.19959958216779072, 0.29680394889803047, 0.41992351411715517, 0.7509332189691796, 0.34858332712502926, 0.32075723977320036, 0.3619015468737904, 0.3531761092311543
0.9889837154038191, 0.7099326418101128, 0.8165203633618869, 0.6673214064081734, 0.3692363325002836, 0.15650402693847043, 0.5131639166474862, 0.7698665146927752, 0.5256076250147407, 0.48103180543110374
0.4026472161734943, 0.8795609391500804, 0.8259078346183314, 0.8349769146293534, 0.24770938708433382, 0.5324553008220683, 0.8938931898892958, 0.8000667920441236, 0.3313568594445997, 0.6388651922943103
0.9369789998862778, 0.5045345639624358, 0.8851028720631858, 0.5922129238365978, 0.5753602821658138, 0.8390335353917195, 0.8850487435557836, 0.6254963489358911, 0.5718668138996306, 0.8511259941399046
0.6223303357132677, 0.8111320861108621, 0.16192499255038972, 0.6242189870964667, 0.5192850136955519, 0.4835329847439653, 0.05843290231961462, 0.6391954037683788, 0.7861577747284939, 0.21860626769613978
0.9187746739996361, 0.818896485480377, 0.7653507483379651, 0.8861128185312006, 0.8029344628176648, 0.3417913273268642, 0.8751447696943189, 0.8949605213695262, 0.8016397291585516, 0.42444372291332777
0.8596244728314738, 0.5817631890101995, 0.7672570662362452, 0.10313726606901041, 0.19595283148687065, 0.479923622087482, 0.8044699727247455, 0.2933021241927448, 0.2908201044105144, 0.5761287894291197
0.6724119198837303, 0.8461335108238051, 0.7733001168087712, 0.4323018172129316, 0.6058878744284619, 0.5606281821903957, 0.9623803307928684, 0.43891488823223274, 0.6137158666630385, 0.5680591909922103
0.410825893290561, 0.34316187065805315, 0.13026219142378448, 0.8434488886321363, 0.4920877736165317, 0.23076498135397372, 0.5172333820320558, 0.6152587086491166, 0.42774784599131405, 0.20498149542810246
0.8659130817590803, 0.03608569192419123, 0.7658869524065793, 0.23293836840981802, 0.10970121470110711, 0.7826387971226993, 0.6945614697814092, 0.47503854771929027, 0.12138386271467669, 0.7990637190063242
0.6219373362131037, 0.5010904935108672, 0.29754165680816963, 0.40480623450174613, 0.5219020045098915, 0.9430990949267493, 0.6826376137357083, 0.4884792852609527, 0.5422659603516491, 0.604221646529099
0.25025405624948777, 0.08542273677569492, 0.5697403332643944, 0.7177227435003631, 0.3651793973058462, 0.4785781739316651, 0.8512091345996531, 0.6579488781354516, 0.33277314237942024, 0.4809399213578905
0.48471589691200095, 0.5992248180166807, 0.9786745481853164, 0.7711038097864183, 0.08284667197727719, 0.46740413370885475, 0.7320314555451095, 0.6841575352784454, 0.33792022613523265, 0.6017979008977622
0.6341822726968367, 0.4840789757835651, 0.12513469678911798, 0.9635497750284164, 0.3594154751243352, 0.32935822513180424, 0.04542696151756409, 0.6414557568895537, 0.4815804054094192, 0.15520129261895
0.7335365007576135, 0.3061679747795673, 0.16102810748648033, 0.5156429494325342, 0.366282540367762, 0.6103108878859268, 0.9150036681001642, 0.5220790111001598, 0.3710186143639564, 0.5690915778336726
0.7315098971916205, 0.4587459573461244, 0.6457317153054473, 0.06533499676469978, 0.0803897102319876, 0.09457664777302194, 0.13661748296181997, 0.6443608352514878, 0.4006356242074013, 0.5932789099613266
